0,1,1000,0.01,,,0.14334821701049805,0.11229634284973145,0.9962626262626262,0.2756542881175642,0.1
0,1,1000,0.01,,,0.10639357566833496,0.1050577163696289,0.9931313131313131,0.15533660449478504,0.30000000000000004
0,1,1000,0.01,,,0.10573196411132812,0.10514020919799805,0.9903030303030302,0.1348673444898698,0.5
0,1,1000,0.01,,,0.10958552360534668,0.12801337242126465,0.9887878787878789,0.12641645455712286,0.7000000000000001
0,1,1000,0.01,,,0.14354777336120605,0.11314678192138672,0.9866666666666667,0.12529637753141845,0.9
0,1,1000,0.01,,,0.14309430122375488,0.1130068302154541,0.9850505050505051,0.13393961880840236,1.1
0,1,1000,0.01,,,0.10790419578552246,0.10505199432373047,0.983030303030303,0.14729469485600397,1.3000000000000003
0,1,1000,0.01,,,0.10874104499816895,0.10402512550354004,0.9819191919191919,0.16272179866660247,1.5000000000000002
0,1,1000,0.01,,,0.10586237907409668,0.10547137260437012,0.981111111111111,0.1804942039874067,1.7000000000000002
0,1,1000,0.01,,,0.10597419738769531,0.10441017150878906,0.9804040404040405,0.19596593131719942,1.9000000000000001
0,1,1000,0.01,,,0.10924696922302246,0.10477852821350098,0.9797979797979799,0.2101807724009282,2.1
0,1,1000,0.01,,,0.10562944412231445,0.10618853569030762,0.9787878787878788,0.22592290001016152,2.3000000000000003
0,1,1000,0.01,,,0.10663270950317383,0.10476183891296387,0.9784848484848485,0.2431760429390049,2.5000000000000004
0,1,1000,0.01,,,0.1074521541595459,0.10840058326721191,0.9781818181818182,0.2615765130276959,2.7
0,1,1000,0.01,,,0.10658144950866699,0.10486674308776855,0.9775757575757575,0.28201694675939143,2.9000000000000004
0,1,1000,0.01,,,0.10920166969299316,0.10455608367919922,0.9769696969696969,0.30488204066924013,3.1
0,1,1000,0.01,,,0.10737133026123047,0.10874366760253906,0.9761616161616161,0.328313279482248,3.3000000000000003
0,1,1000,0.01,,,0.10736775398254395,0.10559868812561035,0.9752525252525253,0.35218872194785306,3.5000000000000004
0,1,1000,0.01,,,0.11081933975219727,0.10500407218933105,0.9739393939393939,0.37556047742475995,3.7
0,1,1000,0.01,,,0.1062164306640625,0.10601139068603516,0.973030303030303,0.39837062220044517,3.9000000000000004
0,1,1000,0.01,,,0.10740041732788086,0.1058509349822998,0.9721212121212122,0.42056379469121324,4.1
0,1,1000,0.01,,,0.11222505569458008,0.10614490509033203,0.9713131313131314,0.4414052680903642,4.3
0,1,1000,0.01,,,0.10676383972167969,0.10543227195739746,0.9707070707070707,0.46044298867662153,4.5
0,1,1000,0.01,,,0.10813188552856445,0.10590243339538574,0.9698989898989899,0.4781869595185393,4.7
0,1,1000,0.01,,,0.10855865478515625,0.1087646484375,0.9688888888888889,0.49466364633039017,4.9
0,1,1000,0.1,,,0.11410737037658691,0.10775470733642578,0.9968333333333333,0.2843485036962593,0.1
