thyroid,BNNDAD,1,32,0.0001,2.016721248626709,0.7280106544494629,0.9436061108237104
thyroid,BNNDAD,1,32,0.0002,0.008658647537231445,0.027811288833618164,0.9436061108237104
thyroid,BNNDAD,1,32,0.0005,1.054569959640503,0.038344621658325195,0.9436061108237104
thyroid,BNNDAD,1,32,0.001,1.055121660232544,0.03209257125854492,0.9436061108237104
thyroid,BNNDAD,1,32,0.002,1.0436244010925293,0.02939128875732422,0.9436061108237104
thyroid,BNNDAD,1,32,0.005,1.0544252395629883,0.03072071075439453,0.9436061108237104
thyroid,BNNDAD,1,32,0.01,1.0491063594818115,0.03682589530944824,0.9436061108237104
thyroid,BNNDAD,1,32,0.02,0.005930185317993164,0.03456473350524902,0.9436061108237104
thyroid,BNNDAD,1,32,0.05,1.052262306213379,0.035935401916503906,0.9436061108237104
thyroid,BNNDAD,1,32,0.1,1.0679574012756348,0.035013437271118164,0.9436061108237104
thyroid,BNNDAD,1,32,0.2,1.0725653171539307,0.03403806686401367,0.9434745884079064
thyroid,BNNDAD,1,32,0.5,1.1261658668518066,0.036748409271240234,0.9277620437998871
thyroid,BNNDAD,1,32,1,1.0738959312438965,0.03702521324157715,0.9095798004951088
thyroid,BNNDAD,1,32,2,1.0509603023529053,0.040378570556640625,0.8911169760366158
thyroid,BNNDAD,1,32,5,0.007076740264892578,0.02750396728515625,0.8785668148485885
thyroid,BNNDAD,1,32,10,1.0830845832824707,0.035532236099243164,0.8738933850070292
thyroid,BNNDAD,1,32,20,1.116847038269043,0.03312325477600098,0.8714850634376452
thyroid,BNNDAD,1,32,50,1.089970350265503,0.029701709747314453,0.8701318439150423
thyroid,BNNDAD,1,32,100,1.0830645561218262,0.03190970420837402,0.8696525177774467
thyroid,BNNDAD,1,32,200,0.006353616714477539,0.030240535736083984,0.8693807047847855
thyroid,BNNDAD,1,32,500,0.007187366485595703,0.03976178169250488,0.8692345687672258
thyroid,BNNDAD,1,32,1000,0.007637977600097656,0.03290820121765137,0.8691761143602018
thyroid,BNNDAD,1,32,2000,1.0907988548278809,0.03371834754943848,0.8691351962752853
thyroid,BNNDAD,1,32,5000,0.008167028427124023,0.029392004013061523,0.869114737232827
thyroid,BNNDAD,1,32,10000,1.0908236503601074,0.03383755683898926,0.8691088917921245
thyroid,BNNDAD,1,64,0.0001,0.005225181579589844,0.038588762283325195,0.9091267788406738
thyroid,BNNDAD,1,64,0.0002,1.1059412956237793,0.03397965431213379,0.9091267788406738
thyroid,BNNDAD,1,64,0.0005,0.006544589996337891,0.030470848083496094,0.9091267788406738
thyroid,BNNDAD,1,64,0.001,0.0067331790924072266,0.029903411865234375,0.9091267788406738
thyroid,BNNDAD,1,64,0.002,1.0816223621368408,0.0308990478515625,0.9091267788406738
thyroid,BNNDAD,1,64,0.005,0.005269050598144531,0.0289306640625,0.9091267788406738
thyroid,BNNDAD,1,64,0.01,0.008248329162597656,0.02965569496154785,0.9091267788406738
thyroid,BNNDAD,1,64,0.02,0.00611567497253418,0.030226469039916992,0.9091267788406738
thyroid,BNNDAD,1,64,0.05,0.0060901641845703125,0.03659987449645996,0.9091267788406738
thyroid,BNNDAD,1,64,0.1,0.008963346481323242,0.03316044807434082,0.9174039228752553
thyroid,BNNDAD,1,64,0.2,0.0072650909423828125,0.02965235710144043,0.9466720444721128
thyroid,BNNDAD,1,64,0.5,0.00796198844909668,0.03517866134643555,0.9380792466396023
thyroid,BNNDAD,1,64,1,0.008315324783325195,0.034581899642944336,0.9216535582658917
thyroid,BNNDAD,1,64,2,0.006304502487182617,0.032958984375,0.9035940692158634
thyroid,BNNDAD,1,64,5,0.006899356842041016,0.03309917449951172,0.8843771829067621
thyroid,BNNDAD,1,64,10,0.006502866744995117,0.032323360443115234,0.8774327993523251
thyroid,BNNDAD,1,64,20,0.005994319915771484,0.02756476402282715,0.8738378533203565
thyroid,BNNDAD,1,64,50,0.005829334259033203,0.0322871208190918,0.87149675431905
thyroid,BNNDAD,1,64,100,0.0055272579193115234,0.03553318977355957,0.8707660742312515
thyroid,BNNDAD,1,64,200,0.009063720703125,0.0347905158996582,0.8703773524245426
thyroid,BNNDAD,1,64,500,0.008379459381103516,0.04045867919921875,0.8701698392796078
thyroid,BNNDAD,1,64,1000,0.008034944534301758,0.032998085021972656,0.8700996939911794
thyroid,BNNDAD,1,64,2000,0.006619691848754883,0.03126215934753418,0.8700529304655602
thyroid,BNNDAD,1,64,5000,0.007553815841674805,0.03195309638977051,0.8700295487027507
thyroid,BNNDAD,1,64,10000,0.00725102424621582,0.030345439910888672,0.8700237032620484
thyroid,BNNDAD,1,128,0.0001,0.009349822998046875,0.03639364242553711,0.9027961665599874
thyroid,BNNDAD,1,128,0.0002,0.0060656070709228516,0.04082608222961426,0.9027961665599874
