11_donors,IF,100,,,6.388587474822998,18.7080078125,0.7754045818411968
11_donors,IF,300,,,14.033477306365967,51.920533418655396,0.7781613378439003
11_donors,IF,500,,,19.77464532852173,79.51265597343445,0.7781613378439003
12_fault,IF,100,,,0.1250755786895752,0.08640384674072266,0.5748109833552857
12_fault,IF,300,,,0.37099695205688477,0.25050926208496094,0.5748109833552857
12_fault,IF,500,,,0.6200253963470459,0.42365598678588867,0.5748109833552857
13_fraud,IF,100,,,4.5029284954071045,8.245074272155762,0.9495538842538241
13_fraud,IF,300,,,12.519845485687256,22.732689380645752,0.9495538842538241
13_fraud,IF,500,,,21.2179012298584,37.53855323791504,0.9495538842538241
1_ALOI,IF,100,,,0.5300238132476807,0.985227108001709,0.5406219301967402
1_ALOI,IF,300,,,1.7754967212677002,3.1065688133239746,0.542339356190905
1_ALOI,IF,500,,,2.4749701023101807,5.234331369400024,0.5435888865900556
33_skin,IF,100,,,0.5082027912139893,3.622378349304199,0.6663909741715708
33_skin,IF,300,,,1.4213073253631592,10.075608491897583,0.6680058804185033
33_skin,IF,500,,,2.419262170791626,17.36978793144226,0.6680058804185033
3_backdoor,IF,100,,,10.26799464225769,10.794415473937988,0.7515633642201878
3_backdoor,IF,300,,,31.17256188392639,31.905322074890137,0.7515633642201878
3_backdoor,IF,500,,,51.57911252975464,53.00297427177429,0.7515633642201878
5_campaign,IF,100,,,1.032555341720581,1.6046507358551025,0.6915931499388617
5_campaign,IF,300,,,2.8343939781188965,4.73479700088501,0.7210270952134747
5_campaign,IF,500,,,5.059366226196289,9.020507574081421,0.7210270952134747
8_celeba,IF,100,,,4.0648510456085205,7.1623756885528564,0.6910809297734777
8_celeba,IF,300,,,12.010884523391724,22.08599853515625,0.6941671951888588
8_celeba,IF,500,,,20.03113627433777,36.572545528411865,0.6967927693811176
9_census,IF,100,,,81.27419781684875,79.22293591499329,0.6103285069633432
9_census,IF,300,,,243.60449266433716,236.11796617507935,0.61915763005607
9_census,IF,500,,,530.8230040073395,516.9916219711304,0.61915763005607
11_donors,LOF,50,,,1379.6867742538452,0.004930257797241211,0.6225398079546288
11_donors,LOF,100,,,1325.23007106781,0.0035104751586914062,0.6487779224028891
11_donors,LOF,150,,,1203.280433177948,0.0032427310943603516,0.6546614244566941
11_donors,LOF,200,,,1024.8173656463623,0.0031528472900390625,0.6676891122692008
11_donors,LOF,250,,,1088.6614437103271,0.0033168792724609375,0.6817710068646247
11_donors,LOF,300,,,1149.1014833450317,0.003194093704223633,0.6617871410000551
11_donors,LOF,350,,,1084.5784542560577,0.003595590591430664,0.6482649739281492
11_donors,LOF,400,,,1107.778222322464,0.0031599998474121094,0.659173395018447
11_donors,LOF,450,,,1123.1773092746735,0.003255605697631836,0.6579919346725259
11_donors,LOF,500,,,1149.7617819309235,0.0032892227172851562,0.6524257486313235
11_donors,LOF,550,,,1166.1040205955505,0.0034606456756591797,0.6389014520075726
11_donors,LOF,600,,,1266.5998380184174,0.003123044967651367,0.6159382885709935
11_donors,LOF,650,,,1315.262202501297,0.003221273422241211,0.5972659851741056
11_donors,LOF,700,,,1216.1484169960022,0.003133535385131836,0.6292552483212352
11_donors,LOF,750,,,1320.6256773471832,0.0034351348876953125,0.6210966155573225
11_donors,LOF,800,,,1300.9728753566742,0.0031766891479492188,0.6056540372493346
11_donors,LOF,850,,,1303.3845450878143,0.003107786178588867,0.5925778213562815
11_donors,LOF,900,,,1325.231255531311,0.0030727386474609375,0.5791398191677327
11_donors,LOF,950,,,1442.1645302772522,0.003429412841796875,0.5561186817662769
11_donors,LOF,1000,,,1693.0302753448486,0.003992795944213867,0.5500709297886544
12_fault,LOF,50,,,0.1691734790802002,0.0006346702575683594,0.5982546720977215
12_fault,LOF,100,,,0.09738588333129883,0.0004515647888183594,0.600251475337605
12_fault,LOF,150,,,0.10480380058288574,0.0004458427429199219,0.5836196511687861
12_fault,LOF,200,,,0.1169290542602539,0.0004456043243408203,0.5975820400204368
12_fault,LOF,250,,,0.12547707557678223,0.000446319580078125,0.5966621512039411
12_fault,LOF,300,,,0.13660407066345215,0.0004515647888183594,0.595011038665798
12_fault,LOF,350,,,0.14572477340698242,0.0004584789276123047,0.5847867967244927
12_fault,LOF,400,,,0.15546250343322754,0.0004572868347167969,0.5668120520668789
12_fault,LOF,450,,,0.16785335540771484,0.0005385875701904297,0.5420465358276187
12_fault,LOF,500,,,0.17895150184631348,0.0006422996520996094,0.5239288275577596
12_fault,LOF,550,,,0.17902565002441406,0.00046181678771972656,0.5071997412592985
12_fault,LOF,600,,,0.19689035415649414,0.0004513263702392578,0.5003316287070934
12_fault,LOF,650,,,0.24322128295898438,0.0004284381866455078,0.5003726428581473
12_fault,LOF,700,,,0.2219524383544922,0.00043511390686035156,0.5029178638892664
12_fault,LOF,750,,,0.23842072486877441,0.0004639625549316406,0.5077610492122939
12_fault,LOF,800,,,0.2429652214050293,0.0004169940948486328,0.5150521934367984
12_fault,LOF,850,,,0.248978853225708,0.00037980079650878906,0.5234929057237006
12_fault,LOF,900,,,0.2514462471008301,0.0003314018249511719,0.5280138370027327
12_fault,LOF,950,,,0.26993584632873535,0.0003829002380371094,0.528276327569478
12_fault,LOF,1000,,,0.2631673812866211,0.0003352165222167969,0.5272615202891147
13_fraud,LOF,50,,,2038.9240856170654,0.0030226707458496094,0.49556160442106684
13_fraud,LOF,100,,,1870.9146676063538,0.0032312870025634766,0.5705003496493998
13_fraud,LOF,150,,,1880.223358631134,0.002203226089477539,0.6799026443388609
13_fraud,LOF,200,,,2000.543125152588,0.003130674362182617,0.7678094718885743
13_fraud,LOF,250,,,1873.36594247818,0.0027010440826416016,0.8342978681180513
13_fraud,LOF,300,,,1886.2144956588745,0.002242565155029297,0.8865063569563646
13_fraud,LOF,350,,,1910.1832554340363,0.002050638198852539,0.9193624985684463
13_fraud,LOF,400,,,1376.3940110206604,0.0026090145111083984,0.9391052006469979
13_fraud,LOF,450,,,1185.1047689914703,0.003658294677734375,0.9477793509975266
13_fraud,LOF,500,,,1197.5217499732971,0.002713918685913086,0.9530667562272408
13_fraud,LOF,550,,,1193.4400713443756,0.002139568328857422,0.9551202583759653
13_fraud,LOF,600,,,1192.9379217624664,0.0021419525146484375,0.9561770988865123
13_fraud,LOF,650,,,1201.8715386390686,0.0027196407318115234,0.956918861751444
13_fraud,LOF,700,,,1203.411009311676,0.0020101070404052734,0.957522816571394
13_fraud,LOF,750,,,1207.4758183956146,0.0030946731567382812,0.9580734768447169
13_fraud,LOF,800,,,1207.3157560825348,0.0025205612182617188,0.9585740023553974
13_fraud,LOF,850,,,1209.426739692688,0.0019354820251464844,0.95899298113323
