ionosphere,10,1.26e-01,-2.05e+06,8.00e+00,1.78e+04,0
ionosphere,10,6.22e-01,-4.58e+03,6.23e+00,3.16e+03,1
ionosphere,10,6.22e-01,-4.58e+03,6.25e+00,3.16e+03,2
ionosphere,10,6.22e-01,-4.58e+03,3.86e+00,3.16e+03,3
ionosphere,10,6.22e-01,-4.58e+03,3.80e+00,3.16e+03,4
ionosphere,17,-2.12e+00,-2.80e+09,6.51e+00,3.16e+03,0
ionosphere,17,-3.49e+00,-8.60e+10,9.23e+00,3.16e+03,1
ionosphere,17,-3.49e+00,-8.60e+10,7.25e+00,3.16e+03,2
ionosphere,17,-3.49e+00,-8.60e+10,8.75e+00,3.16e+03,3
ionosphere,17,-3.49e+00,-8.60e+10,1.07e+01,3.16e+03,4
ionosphere,24,-7.64e+00,-4.83e+17,1.21e+01,1.00e+02,0
ionosphere,24,-9.66e+00,-8.58e+21,9.24e+00,5.62e+02,1
ionosphere,24,-9.66e+00,-8.58e+21,1.35e+01,5.62e+02,2
ionosphere,24,-9.66e+00,-8.58e+21,1.13e+01,5.62e+02,3
ionosphere,24,-9.66e+00,-8.58e+21,1.40e+01,5.62e+02,4
abalone,3,-4.86e+00,5.31e+04,6.93e+01,1.00e+02,0
abalone,3,-4.74e+00,1.22e+02,6.73e+01,1.00e+02,1
abalone,3,-4.74e+00,1.22e+02,6.67e+01,1.00e+02,2
abalone,3,-4.74e+00,1.22e+02,6.65e+01,1.00e+02,3
abalone,3,-4.74e+00,1.22e+02,6.81e+01,1.00e+02,4
abalone,4,-7.03e+00,-5.15e+05,8.98e+01,5.62e+02,0
abalone,4,-6.71e+00,2.51e+05,8.61e+01,1.00e+02,1
abalone,4,-6.71e+00,2.51e+05,8.97e+01,1.00e+02,2
abalone,4,-6.71e+00,2.51e+05,8.68e+01,1.00e+02,3
abalone,4,-6.71e+00,2.51e+05,9.02e+01,1.00e+02,4
abalone,6,-1.09e+01,-1.63e+09,1.32e+02,1.00e+02,0
abalone,6,-1.10e+01,-1.76e+09,1.29e+02,1.00e+02,1
abalone,6,-1.10e+01,-1.76e+09,1.31e+02,1.00e+02,2
abalone,6,-1.10e+01,-1.76e+09,1.30e+02,1.00e+02,3
abalone,6,-1.10e+01,-1.76e+09,1.33e+02,1.00e+02,4
australian,4,-9.16e+00,-1.08e+06,6.30e+00,1.00e+02,0
australian,4,-8.88e+00,-1.36e+06,4.82e+00,1.00e+02,1
australian,4,-8.88e+00,-1.36e+06,3.85e+00,1.00e+02,2
australian,4,-8.88e+00,-1.36e+06,3.88e+00,1.00e+02,3
australian,4,-8.88e+00,-1.36e+06,3.88e+00,1.00e+02,4
australian,8,-1.19e+01,-9.85e+13,9.39e+00,1.00e+02,0
australian,8,-1.20e+01,-9.81e+13,9.04e+00,1.00e+02,1
australian,8,-1.20e+01,-9.81e+13,9.94e+00,1.00e+02,2
australian,8,-1.20e+01,-9.81e+13,1.23e+01,1.00e+02,3
australian,8,-1.20e+01,-9.81e+13,9.91e+00,1.00e+02,4
australian,10,-1.00e+01,-5.99e+13,9.78e+00,1.00e+05,0
australian,10,-9.45e+00,-5.21e+10,1.26e+01,1.00e+02,1
australian,10,-9.45e+00,-5.21e+10,1.18e+01,1.00e+02,2
australian,10,-9.45e+00,-5.21e+10,1.46e+01,1.00e+02,3
australian,10,-9.45e+00,-5.21e+10,1.28e+01,1.00e+02,4
breast-cancer,3,-7.26e+00,-5.01e+09,2.96e+00,1.00e+02,0
breast-cancer,3,-7.18e+00,-4.94e+09,2.97e+00,1.00e+02,1
breast-cancer,3,-7.18e+00,-4.94e+09,2.97e+00,1.00e+02,2
breast-cancer,3,-7.18e+00,-4.94e+09,2.96e+00,1.00e+02,3
breast-cancer,3,-7.18e+00,-4.94e+09,3.58e+00,1.00e+02,4
breast-cancer,6,-1.65e+01,-3.52e+20,8.60e+00,1.00e+02,0
breast-cancer,6,-1.66e+01,-3.84e+23,6.02e+00,1.00e+02,1
breast-cancer,6,-1.66e+01,-3.84e+23,7.21e+00,1.00e+02,2
breast-cancer,6,-1.66e+01,-3.84e+23,9.12e+00,1.00e+02,3
breast-cancer,6,-1.66e+01,-3.84e+23,9.07e+00,1.00e+02,4
breast-cancer,8,-2.45e+01,-3.10e+33,8.20e+00,1.00e+02,0
breast-cancer,8,-2.32e+01,-1.11e+33,7.88e+00,1.00e+02,1
breast-cancer,8,-2.32e+01,-1.11e+33,9.75e+00,1.00e+02,2
breast-cancer,8,-2.32e+01,-1.11e+33,8.71e+00,1.00e+02,3
