lympho,6,3.67e+00,-1.13e-01,1.14e+00,3.16e-01,0
lympho,6,3.40e+00,-1.09e-01,5.07e-01,3.16e-01,1
lympho,6,3.40e+00,-1.09e-01,5.27e-02,3.16e-01,2
lympho,6,3.40e+00,-1.09e-01,4.76e-02,3.16e-01,3
lympho,6,3.40e+00,-1.09e-01,4.85e-02,3.16e-01,4
lympho,10,4.06e+00,-1.03e-01,1.21e-01,3.16e-01,0
lympho,10,4.08e+00,-1.14e-01,5.19e-02,3.16e-01,1
lympho,10,4.08e+00,-1.14e-01,4.95e-02,3.16e-01,2
lympho,10,4.08e+00,-1.14e-01,4.48e-02,3.16e-01,3
lympho,10,4.08e+00,-1.14e-01,5.18e-02,3.16e-01,4
lympho,13,4.61e+00,-8.83e-02,5.05e-02,3.16e-01,0
lympho,13,4.78e+00,-6.90e-02,4.62e-02,3.16e-01,1
lympho,13,4.78e+00,-6.90e-02,4.88e-02,3.16e-01,2
lympho,13,4.78e+00,-6.90e-02,5.27e-02,3.16e-01,3
lympho,13,4.78e+00,-6.90e-02,5.03e-02,3.16e-01,4
cardio,7,-2.13e+00,-3.94e+01,2.07e-01,1.00e-01,0
cardio,7,-2.21e+00,-4.03e+01,2.03e-01,1.00e-01,1
cardio,7,-2.21e+00,-4.03e+01,2.04e-01,1.00e-01,2
cardio,7,-2.21e+00,-4.03e+01,2.06e-01,1.00e-01,3
cardio,7,-2.21e+00,-4.03e+01,2.06e-01,1.00e-01,4
cardio,11,-6.53e+00,-5.15e+03,2.24e-01,1.00e-01,0
cardio,11,-6.67e+00,-5.07e+03,2.32e-01,1.00e-01,1
cardio,11,-6.67e+00,-5.07e+03,2.35e-01,1.00e-01,2
cardio,11,-6.67e+00,-5.07e+03,2.31e-01,1.00e-01,3
cardio,11,-6.67e+00,-5.07e+03,2.25e-01,1.00e-01,4
cardio,15,-1.17e+01,-1.09e+06,2.50e-01,1.00e-01,0
cardio,15,-1.17e+01,-1.04e+06,2.32e-01,1.00e-01,1
cardio,15,-1.17e+01,-1.04e+06,2.44e-01,1.00e-01,2
cardio,15,-1.17e+01,-1.04e+06,2.45e-01,1.00e-01,3
cardio,15,-1.17e+01,-1.04e+06,2.48e-01,1.00e-01,4
thyroid,2,-9.20e-02,-2.30e+00,7.18e-01,1.00e-01,0
thyroid,2,-9.96e-02,-2.30e+00,7.13e-01,1.00e-01,1
thyroid,2,-9.96e-02,-2.30e+00,7.15e-01,1.00e-01,2
thyroid,2,-9.96e-02,-2.30e+00,7.07e-01,1.00e-01,3
thyroid,2,-9.96e-02,-2.30e+00,7.13e-01,1.00e-01,4
thyroid,4,-1.88e+00,-1.70e+01,7.81e-01,1.00e-01,0
thyroid,4,-1.86e+00,-1.70e+01,8.11e-01,1.00e-01,1
thyroid,4,-1.86e+00,-1.70e+01,7.40e-01,1.00e-01,2
thyroid,4,-1.86e+00,-1.70e+01,7.81e-01,1.00e-01,3
thyroid,4,-1.86e+00,-1.70e+01,7.46e-01,1.00e-01,4
thyroid,5,-3.07e+00,-5.90e+01,7.72e-01,1.00e-01,0
thyroid,5,-3.13e+00,-6.00e+01,8.08e-01,1.00e-01,1
thyroid,5,-3.13e+00,-6.00e+01,7.56e-01,1.00e-01,2
thyroid,5,-3.13e+00,-6.00e+01,7.63e-01,1.00e-01,3
thyroid,5,-3.13e+00,-6.00e+01,8.00e-01,1.00e-01,4
vowels,4,-9.80e-01,-6.32e+00,1.30e-01,1.00e-01,0
vowels,4,-9.72e-01,-6.31e+00,1.15e-01,1.00e-01,1
vowels,4,-9.72e-01,-6.31e+00,1.40e-01,1.00e-01,2
vowels,4,-9.72e-01,-6.31e+00,1.26e-01,1.00e-01,3
vowels,4,-9.72e-01,-6.31e+00,1.31e-01,1.00e-01,4
vowels,6,-2.54e+00,-3.71e+01,1.42e-01,1.00e-01,0
vowels,6,-2.60e+00,-3.72e+01,1.47e-01,1.00e-01,1
vowels,6,-2.60e+00,-3.72e+01,1.36e-01,1.00e-01,2
vowels,6,-2.60e+00,-3.72e+01,1.35e-01,1.00e-01,3
vowels,6,-2.60e+00,-3.72e+01,1.31e-01,1.00e-01,4
vowels,9,-5.44e+00,-8.43e+02,1.52e-01,1.00e-01,0
vowels,9,-5.68e+00,-8.85e+02,1.46e-01,1.00e-01,1
vowels,9,-5.68e+00,-8.85e+02,1.39e-01,1.00e-01,2
vowels,9,-5.68e+00,-8.85e+02,1.67e-01,1.00e-01,3
vowels,9,-5.68e+00,-8.85e+02,1.53e-01,1.00e-01,4
glass,3,-9.89e-01,-8.25e+00,4.76e-02,1.00e-01,0
glass,3,-6.44e-01,-8.27e+00,5.94e-02,1.00e-01,1
glass,3,-6.44e-01,-8.27e+00,4.93e-02,1.00e-01,2
glass,3,-6.44e-01,-8.27e+00,4.86e-02,1.00e-01,3
glass,3,-6.44e-01,-8.27e+00,4.87e-02,1.00e-01,4
glass,5,-2.10e+00,-6.36e+01,5.23e-02,1.00e-01,0
glass,5,-1.16e+00,-4.92e+01,5.03e-02,1.00e-01,1
glass,5,-1.16e+00,-4.92e+01,5.14e-02,1.00e-01,2
glass,5,-1.16e+00,-4.92e+01,4.85e-02,1.00e-01,3
glass,5,-1.16e+00,-4.92e+01,4.66e-02,1.00e-01,4
glass,7,-3.29e+00,-5.73e+02,4.85e-02,1.00e-01,0
glass,7,-3.88e+00,-6.59e+02,4.74e-02,1.00e-01,1
glass,7,-3.88e+00,-6.59e+02,5.98e-02,1.00e-01,2
glass,7,-3.88e+00,-6.59e+02,5.21e-02,1.00e-01,3
glass,7,-3.88e+00,-6.59e+02,5.01e-02,1.00e-01,4
musk,50,-2.91e+01,-3.53e+25,1.85e+00,1.00e-01,0
musk,50,-2.81e+01,-3.60e+25,1.87e+00,1.00e-01,1
musk,50,-2.81e+01,-3.60e+25,1.86e+00,1.00e-01,2
musk,50,-2.81e+01,-3.60e+25,1.85e+00,1.00e-01,3
musk,50,-2.81e+01,-3.60e+25,1.84e+00,1.00e-01,4
musk,84,-7.15e+01,-7.98e+45,2.20e+00,1.00e-01,0
musk,84,-7.25e+01,-7.93e+45,2.25e+00,1.00e-01,1
musk,84,-7.25e+01,-7.93e+45,2.15e+00,1.00e-01,2
musk,84,-7.25e+01,-7.93e+45,2.26e+00,1.00e-01,3
musk,84,-7.25e+01,-7.93e+45,2.24e+00,1.00e-01,4
musk,117,-1.17e+02,-6.29e+65,2.55e+00,1.00e-01,0
musk,117,-1.17e+02,-4.49e+65,2.46e+00,1.00e-01,1
musk,117,-1.17e+02,-4.49e+65,2.58e+00,1.00e-01,2
musk,117,-1.17e+02,-4.49e+65,2.44e+00,1.00e-01,3
musk,117,-1.17e+02,-4.49e+65,2.44e+00,1.00e-01,4
letter,10,-2.82e+00,-3.32e+02,6.09e-01,1.00e-01,0
letter,10,-2.46e+00,-3.04e+02,1.71e-01,1.00e-01,1
letter,10,-2.46e+00,-3.04e+02,1.67e-01,1.00e-01,2
letter,10,-2.46e+00,-3.04e+02,1.73e-01,1.00e-01,3
letter,10,-2.46e+00,-3.04e+02,1.78e-01,1.00e-01,4
letter,16,-7.63e+00,-4.69e+05,1.82e-01,1.00e-01,0
letter,16,-7.65e+00,-6.60e+05,1.80e-01,1.00e-01,1
letter,16,-7.65e+00,-6.60e+05,1.92e-01,1.00e-01,2
letter,16,-7.65e+00,-6.60e+05,1.84e-01,1.00e-01,3
letter,16,-7.65e+00,-6.60e+05,1.80e-01,1.00e-01,4
letter,23,-1.54e+01,-6.12e+09,2.00e-01,1.00e-01,0
letter,23,-1.54e+01,-6.86e+09,3.58e-01,1.00e-01,1
letter,23,-1.54e+01,-6.86e+09,5.98e-01,1.00e-01,2
letter,23,-1.54e+01,-6.86e+09,3.55e-01,1.00e-01,3
letter,23,-1.54e+01,-6.86e+09,6.15e-01,1.00e-01,4
pima,3,-6.16e-02,-2.83e+00,4.69e-01,1.00e-01,0
pima,3,-2.14e-02,-2.78e+00,4.23e-01,1.00e-01,1
pima,3,-2.14e-02,-2.78e+00,7.60e-02,1.00e-01,2
pima,3,-2.14e-02,-2.78e+00,6.41e-02,1.00e-01,3
pima,3,-2.14e-02,-2.78e+00,6.68e-02,1.00e-01,4
pima,4,-4.99e-01,-5.57e+00,7.47e-02,1.00e-01,0
pima,4,-6.81e-01,-5.86e+00,6.49e-02,1.00e-01,1
pima,4,-6.81e-01,-5.86e+00,8.35e-02,1.00e-01,2
pima,4,-6.81e-01,-5.86e+00,7.90e-02,1.00e-01,3
pima,4,-6.81e-01,-5.86e+00,7.60e-02,1.00e-01,4
pima,6,-1.77e+00,-2.74e+01,8.44e-02,1.00e-01,0
pima,6,-1.85e+00,-2.84e+01,7.65e-02,1.00e-01,1
pima,6,-1.85e+00,-2.84e+01,7.03e-02,1.00e-01,2
pima,6,-1.85e+00,-2.84e+01,7.55e-02,1.00e-01,3
pima,6,-1.85e+00,-2.84e+01,8.22e-02,1.00e-01,4
satellite,11,-6.77e+00,-8.94e+03,2.82e+00,1.00e-01,0
satellite,11,-6.79e+00,-9.07e+03,2.85e+00,1.00e-01,1
satellite,11,-6.79e+00,-9.07e+03,2.86e+00,1.00e-01,2
satellite,11,-6.79e+00,-9.07e+03,2.84e+00,1.00e-01,3
satellite,11,-6.79e+00,-9.07e+03,2.84e+00,1.00e-01,4
satellite,18,-1.56e+01,-8.00e+07,3.13e+00,1.00e-01,0
satellite,18,-1.56e+01,-7.90e+07,3.15e+00,1.00e-01,1
satellite,18,-1.56e+01,-7.90e+07,3.13e+00,1.00e-01,2
satellite,18,-1.56e+01,-7.90e+07,3.16e+00,1.00e-01,3
satellite,18,-1.56e+01,-7.90e+07,3.20e+00,1.00e-01,4
satellite,26,-2.60e+01,-3.07e+12,3.71e+00,1.00e-01,0
satellite,26,-2.59e+01,-3.08e+12,3.83e+00,1.00e-01,1
satellite,26,-2.59e+01,-3.08e+12,3.81e+00,1.00e-01,2
satellite,26,-2.59e+01,-3.08e+12,3.68e+00,1.00e-01,3
satellite,26,-2.59e+01,-3.08e+12,3.78e+00,1.00e-01,4
pendigits,5,1.93e-01,-3.25e+00,3.78e+00,1.00e-01,0
pendigits,5,2.80e-01,-3.22e+00,4.12e+00,1.00e-01,1
pendigits,5,2.80e-01,-3.22e+00,3.90e+00,1.00e-01,2
pendigits,5,2.80e-01,-3.22e+00,4.34e+00,1.00e-01,3
pendigits,5,2.80e-01,-3.22e+00,4.06e+00,1.00e-01,4
pendigits,8,-1.15e+00,-2.23e+01,2.85e+00,1.00e-01,0
pendigits,8,-1.31e+00,-2.28e+01,2.85e+00,1.00e-01,1
pendigits,8,-1.31e+00,-2.28e+01,2.80e+00,1.00e-01,2
pendigits,8,-1.31e+00,-2.28e+01,2.83e+00,1.00e-01,3
pendigits,8,-1.31e+00,-2.28e+01,2.84e+00,1.00e-01,4
pendigits,12,-5.22e+00,-2.12e+03,3.03e+00,1.00e-01,0
pendigits,12,-5.22e+00,-2.11e+03,3.03e+00,1.00e-01,1
pendigits,12,-5.22e+00,-2.11e+03,3.09e+00,1.00e-01,2
pendigits,12,-5.22e+00,-2.11e+03,3.04e+00,1.00e-01,3
pendigits,12,-5.22e+00,-2.11e+03,3.06e+00,1.00e-01,4
yeast,3,-8.29e-01,-5.94e+00,7.11e-01,1.00e-01,0
