breast-cancer,8,7.18e+02,-5.00e+09,1.86e+01,3.14e+02,3
breast-cancer,8,7.18e+02,-5.00e+09,1.89e+01,3.14e+02,4
winequality-red,1,6.75e-02,-1.10e+00,5.76e+00,3.00e+00,0
winequality-red,1,1.01e-01,-1.05e+00,5.57e+00,3.00e+00,1
winequality-red,1,1.01e-01,-1.05e+00,5.85e+00,3.00e+00,2
winequality-red,1,1.01e-01,-1.05e+00,5.60e+00,3.00e+00,3
winequality-red,1,1.01e-01,-1.05e+00,6.50e+00,3.00e+00,4
winequality-red,4,-3.73e-01,-2.84e+00,2.52e+01,6.34e+02,0
winequality-red,4,-3.51e-01,-2.77e+00,2.71e+01,6.34e+02,1
winequality-red,4,-3.51e-01,-2.77e+00,2.78e+01,6.34e+02,2
winequality-red,4,-3.51e-01,-2.77e+00,2.71e+01,6.34e+02,3
winequality-red,4,-3.51e-01,-2.77e+00,2.80e+01,6.34e+02,4
winequality-red,6,2.13e-01,-1.88e+00,4.63e+01,6.34e+02,0
winequality-red,6,1.07e+02,5.20e+05,4.26e+01,6.34e+02,1
winequality-red,6,1.07e+02,5.20e+05,4.29e+01,6.34e+02,2
winequality-red,6,1.07e+02,5.20e+05,4.20e+01,6.34e+02,3
winequality-red,6,1.07e+02,5.20e+05,4.17e+01,6.34e+02,4
winequality-red,8,-1.50e+00,-1.44e+01,5.96e+01,6.34e+02,0
winequality-red,8,1.55e+02,-7.81e+07,5.82e+01,6.34e+02,1
winequality-red,8,1.55e+02,-7.81e+07,5.94e+01,6.34e+02,2
winequality-red,8,1.55e+02,-7.81e+07,5.69e+01,6.34e+02,3
winequality-red,8,1.55e+02,-7.81e+07,5.57e+01,6.34e+02,4
winequality-white,1,-7.60e-02,-1.18e+00,4.43e+01,8.00e+00,0
winequality-white,1,-2.41e-02,-1.19e+00,4.81e+01,1.85e+03,1
winequality-white,1,-2.41e-02,-1.19e+00,4.82e+01,1.85e+03,2
winequality-white,1,-2.41e-02,-1.19e+00,4.97e+01,1.85e+03,3
winequality-white,1,-2.41e-02,-1.19e+00,4.97e+01,1.85e+03,4
winequality-white,4,-1.19e+00,-6.09e+00,1.71e+02,1.85e+03,0
winequality-white,4,-1.34e+00,-7.14e+00,1.66e+02,1.85e+03,1
winequality-white,4,-1.34e+00,-7.14e+00,1.67e+02,1.85e+03,2
winequality-white,4,-1.34e+00,-7.14e+00,1.65e+02,1.85e+03,3
winequality-white,4,-1.34e+00,-7.14e+00,1.64e+02,1.85e+03,4
winequality-white,6,5.21e+01,-7.46e+05,2.86e+02,1.85e+03,0
winequality-white,6,-1.69e+00,-1.22e+01,2.96e+02,1.85e+03,1
winequality-white,6,-1.69e+00,-1.22e+01,2.78e+02,1.85e+03,2
winequality-white,6,-1.69e+00,-1.22e+01,2.78e+02,1.85e+03,3
winequality-white,6,-1.69e+00,-1.22e+01,2.82e+02,1.85e+03,4
winequality-white,8,6.17e+01,-1.52e+09,4.15e+02,1.85e+03,0
winequality-white,8,5.61e+01,-1.76e+09,4.23e+02,1.85e+03,1
winequality-white,8,5.61e+01,-1.76e+09,4.30e+02,1.85e+03,2
winequality-white,8,5.61e+01,-1.76e+09,4.76e+02,1.85e+03,3
winequality-white,8,5.61e+01,-1.76e+09,4.28e+02,1.85e+03,4
credit,2,2.50e+00,-4.79e-01,3.25e+00,1.00e+00,0
credit,2,2.84e+00,-3.42e-01,3.80e+00,1.00e+00,1
credit,2,2.84e+00,-3.42e-01,3.73e+00,1.00e+00,2
credit,2,2.84e+00,-3.42e-01,3.77e+00,1.00e+00,3
credit,2,2.84e+00,-3.42e-01,3.84e+00,1.00e+00,4
credit,5,1.08e+02,-1.16e+03,1.02e+01,3.04e+02,0
credit,5,1.45e+02,-6.01e+03,1.05e+01,3.04e+02,1
credit,5,1.45e+02,-6.01e+03,1.02e+01,3.04e+02,2
credit,5,1.45e+02,-6.01e+03,1.03e+01,3.04e+02,3
credit,5,1.45e+02,-6.01e+03,9.98e+00,3.04e+02,4
credit,8,1.92e+02,-6.77e+04,1.73e+01,7.90e+01,0
credit,8,1.15e+02,-1.96e+05,1.80e+01,2.00e+01,1
credit,8,1.15e+02,-1.96e+05,1.79e+01,2.00e+01,2
credit,8,1.15e+02,-1.96e+05,1.54e+01,2.00e+01,3
credit,8,1.15e+02,-1.96e+05,1.87e+01,2.00e+01,4
credit,11,2.03e+02,-1.52e+06,2.72e+01,2.00e+01,0
credit,11,2.47e+02,-7.24e+07,2.69e+01,2.00e+01,1
credit,11,2.47e+02,-7.24e+07,2.68e+01,2.00e+01,2
credit,11,2.47e+02,-7.24e+07,2.74e+01,2.00e+01,3
credit,11,2.47e+02,-7.24e+07,2.76e+01,2.00e+01,4
winequality,1,-2.12e-01,-1.38e+00,9.77e+01,1.10e+01,0
winequality,1,-1.83e-01,-1.35e+00,9.86e+01,1.10e+01,1
winequality,1,-1.83e-01,-1.35e+00,9.85e+01,1.10e+01,2
winequality,1,-1.83e-01,-1.35e+00,9.69e+01,1.10e+01,3
winequality,1,-1.83e-01,-1.35e+00,9.72e+01,1.10e+01,4
winequality,4,-1.10e+00,-5.79e+00,3.03e+02,2.48e+03,0
winequality,4,-1.08e+00,-5.67e+00,2.95e+02,2.48e+03,1
winequality,4,-1.08e+00,-5.67e+00,3.00e+02,2.48e+03,2
winequality,4,-1.08e+00,-5.67e+00,2.97e+02,2.48e+03,3
winequality,4,-1.08e+00,-5.67e+00,3.02e+02,2.48e+03,4
winequality,1,-2.10e-01,-1.36e+00,8.26e+01,1.10e+01,0
winequality,1,-1.83e-01,-1.35e+00,8.53e+01,1.10e+01,1
winequality,1,-1.83e-01,-1.35e+00,8.57e+01,1.10e+01,2
winequality,1,-1.83e-01,-1.35e+00,8.51e+01,1.10e+01,3
winequality,1,-1.83e-01,-1.35e+00,8.52e+01,1.10e+01,4
winequality,4,-1.10e+00,-5.79e+00,2.98e+02,2.48e+03,0
winequality,4,-1.08e+00,-5.67e+00,3.17e+02,2.48e+03,1
winequality,4,-1.08e+00,-5.67e+00,3.13e+02,2.48e+03,2
winequality,4,-1.08e+00,-5.67e+00,2.97e+02,2.48e+03,3
winequality,4,-1.08e+00,-5.67e+00,3.18e+02,2.48e+03,4
ionosphere,3,3.03e+00,-8.36e-02,1.99e+00,1.62e+02,0
ionosphere,3,3.05e+00,-7.94e-02,1.98e+00,1.62e+02,1
ionosphere,3,3.05e+00,-7.94e-02,1.99e+00,1.62e+02,2
ionosphere,3,3.05e+00,-7.94e-02,1.92e+00,1.62e+02,3
ionosphere,3,3.05e+00,-7.94e-02,1.96e+00,1.62e+02,4
ionosphere,10,6.64e-01,-1.77e+04,7.55e+00,0.00e+00,0
ionosphere,10,1.82e+00,-8.26e+02,7.55e+00,0.00e+00,1
ionosphere,10,1.82e+00,-8.26e+02,7.53e+00,0.00e+00,2
ionosphere,10,1.82e+00,-8.26e+02,7.56e+00,0.00e+00,3
ionosphere,10,1.82e+00,-8.26e+02,7.55e+00,0.00e+00,4
ionosphere,17,4.26e+02,2.12e+08,1.45e+01,4.20e+01,0
ionosphere,17,3.81e+02,3.14e+08,1.46e+01,4.20e+01,1
ionosphere,17,3.81e+02,3.14e+08,1.45e+01,4.20e+01,2
ionosphere,17,3.81e+02,3.14e+08,1.45e+01,4.20e+01,3
ionosphere,17,3.81e+02,3.14e+08,1.45e+01,4.20e+01,4
ionosphere,24,-2.82e+00,-1.66e+15,2.27e+01,0.00e+00,0
ionosphere,24,-4.83e+00,-2.95e+19,2.25e+01,0.00e+00,1
ionosphere,24,-4.83e+00,-2.95e+19,2.26e+01,0.00e+00,2
ionosphere,24,-4.83e+00,-2.95e+19,2.28e+01,0.00e+00,3
ionosphere,24,-4.83e+00,-2.95e+19,2.27e+01,0.00e+00,4
lympho,2,3.81e+00,3.02e-01,1.11e+00,0.00e+00,0
lympho,2,2.07e+00,-1.65e-01,1.17e+00,6.80e+01,1
lympho,2,2.07e+00,-1.65e-01,1.13e+00,6.80e+01,2
lympho,2,2.07e+00,-1.65e-01,1.19e+00,6.80e+01,3
lympho,2,2.07e+00,-1.65e-01,1.15e+00,6.80e+01,4
lympho,6,1.59e+02,-3.35e-02,2.72e+00,1.00e+00,0
lympho,6,3.89e+00,-7.42e-02,2.80e+00,6.80e+01,1
lympho,6,3.89e+00,-7.42e-02,2.91e+00,6.80e+01,2
lympho,6,3.89e+00,-7.42e-02,2.79e+00,6.80e+01,3
lympho,6,3.89e+00,-7.42e-02,2.88e+00,6.80e+01,4
lympho,10,1.06e+00,-9.84e+03,4.66e+00,0.00e+00,0
lympho,10,7.82e-01,-2.08e+04,4.57e+00,0.00e+00,1
lympho,10,7.82e-01,-2.08e+04,4.50e+00,0.00e+00,2
lympho,10,7.82e-01,-2.08e+04,4.73e+00,0.00e+00,3
lympho,10,7.82e-01,-2.08e+04,4.57e+00,0.00e+00,4
lympho,13,2.03e+00,-3.15e+03,6.10e+00,0.00e+00,0
lympho,13,2.59e+00,-3.13e+03,6.12e+00,0.00e+00,1
lympho,13,2.59e+00,-3.13e+03,6.02e+00,0.00e+00,2
lympho,13,2.59e+00,-3.13e+03,6.06e+00,0.00e+00,3
lympho,13,2.59e+00,-3.13e+03,6.18e+00,0.00e+00,4
cardio,2,1.03e+00,-5.12e-01,2.79e+01,8.54e+02,0
cardio,2,1.17e+00,-5.36e-01,2.67e+01,4.00e+00,1
cardio,2,1.17e+00,-5.36e-01,2.68e+01,4.00e+00,2
cardio,2,1.17e+00,-5.36e-01,2.70e+01,4.00e+00,3
cardio,2,1.17e+00,-5.36e-01,2.71e+01,4.00e+00,4
cardio,7,1.05e+02,-2.09e+07,1.30e+02,8.54e+02,0
cardio,7,9.45e+01,-2.77e+07,1.28e+02,8.54e+02,1
cardio,7,9.45e+01,-2.77e+07,1.29e+02,8.54e+02,2
cardio,7,9.45e+01,-2.77e+07,1.30e+02,8.54e+02,3
cardio,7,9.45e+01,-2.77e+07,1.32e+02,8.54e+02,4
cardio,11,1.29e+02,-2.41e+14,2.56e+02,8.54e+02,0
cardio,11,1.18e+02,-7.16e+13,2.62e+02,8.54e+02,1
cardio,11,1.18e+02,-7.16e+13,2.62e+02,8.54e+02,2
cardio,11,1.18e+02,-7.16e+13,2.60e+02,8.54e+02,3
cardio,11,1.18e+02,-7.16e+13,2.58e+02,8.54e+02,4
cardio,15,1.23e+02,-4.13e+19,4.18e+02,8.54e+02,0
cardio,15,1.17e+02,-1.27e+20,4.20e+02,8.54e+02,1
cardio,15,1.17e+02,-1.27e+20,4.21e+02,8.54e+02,2
cardio,15,1.17e+02,-1.27e+20,4.16e+02,8.54e+02,3
cardio,15,1.17e+02,-1.27e+20,4.15e+02,8.54e+02,4
thyroid,1,2.96e-02,-9.69e-01,6.96e+01,8.00e+00,0
thyroid,1,1.12e-01,-9.62e-01,6.90e+01,1.76e+03,1
thyroid,1,1.12e-01,-9.62e-01,6.97e+01,1.76e+03,2
thyroid,1,1.12e-01,-9.62e-01,7.03e+01,1.76e+03,3
thyroid,1,1.12e-01,-9.62e-01,6.95e+01,1.76e+03,4
thyroid,2,-1.46e-02,-1.25e+00,1.05e+02,1.76e+03,0
thyroid,2,-2.16e-02,-1.29e+00,1.08e+02,1.76e+03,1
thyroid,2,-2.16e-02,-1.29e+00,1.11e+02,1.76e+03,2
thyroid,2,-2.16e-02,-1.29e+00,1.09e+02,1.76e+03,3
thyroid,2,-2.16e-02,-1.29e+00,1.07e+02,1.76e+03,4
thyroid,4,-9.99e-01,-5.14e+00,2.55e+02,1.76e+03,0
thyroid,4,-1.15e+00,-5.95e+00,2.55e+02,1.76e+03,1
thyroid,4,-1.15e+00,-5.95e+00,2.51e+02,1.76e+03,2
thyroid,4,-1.15e+00,-5.95e+00,2.48e+02,1.76e+03,3
thyroid,4,-1.15e+00,-5.95e+00,2.54e+02,1.76e+03,4
thyroid,5,-1.74e+00,-1.25e+01,3.42e+02,1.76e+03,0
thyroid,5,-1.64e+00,-1.12e+01,3.41e+02,1.76e+03,1
thyroid,5,-1.64e+00,-1.12e+01,3.47e+02,1.76e+03,2
thyroid,5,-1.64e+00,-1.12e+01,3.44e+02,1.76e+03,3
thyroid,5,-1.64e+00,-1.12e+01,3.42e+02,1.76e+03,4
vowels,1,8.03e-02,-1.07e+00,1.06e+01,3.00e+00,0
vowels,1,7.94e-02,-1.08e+00,9.71e+00,3.00e+00,1
vowels,1,7.94e-02,-1.08e+00,9.98e+00,3.00e+00,2
vowels,1,7.94e-02,-1.08e+00,9.84e+00,3.00e+00,3
vowels,1,7.94e-02,-1.08e+00,9.69e+00,3.00e+00,4
vowels,4,-5.07e-01,-3.02e+00,4.25e+01,6.79e+02,0
vowels,4,-4.46e-01,-2.91e+00,4.21e+01,6.79e+02,1
vowels,4,-4.46e-01,-2.91e+00,4.22e+01,6.79e+02,2
vowels,4,-4.46e-01,-2.91e+00,4.19e+01,6.79e+02,3
vowels,4,-4.46e-01,-2.91e+00,4.27e+01,6.79e+02,4
vowels,6,2.05e+02,-6.00e+04,7.00e+01,6.79e+02,0
vowels,6,2.14e+02,-1.73e+04,6.92e+01,6.79e+02,1
vowels,6,2.14e+02,-1.73e+04,6.96e+01,6.79e+02,2
vowels,6,2.14e+02,-1.73e+04,6.96e+01,6.79e+02,3
vowels,6,2.14e+02,-1.73e+04,6.64e+01,6.79e+02,4
vowels,9,8.56e+01,-1.38e+06,1.20e+02,1.78e+02,0
vowels,9,2.93e+02,-4.27e+07,1.22e+02,6.79e+02,1
vowels,9,2.93e+02,-4.27e+07,1.22e+02,6.79e+02,2
vowels,9,2.93e+02,-4.27e+07,1.22e+02,6.79e+02,3
vowels,9,2.93e+02,-4.27e+07,1.24e+02,6.79e+02,4
glass,1,1.24e-01,-1.01e+00,8.99e-01,1.00e+00,0
glass,1,5.11e-01,-8.28e-01,9.90e-01,9.90e+01,1
glass,1,5.11e-01,-8.28e-01,9.33e-01,9.90e+01,2
glass,1,5.11e-01,-8.28e-01,9.14e-01,9.90e+01,3
glass,1,5.11e-01,-8.28e-01,9.15e-01,9.90e+01,4
glass,3,-4.11e-01,-5.43e+01,2.19e+00,0.00e+00,0
glass,3,2.93e+01,-4.72e+01,2.21e+00,1.00e+00,1
glass,3,2.93e+01,-4.72e+01,2.17e+00,1.00e+00,2
glass,3,2.93e+01,-4.72e+01,2.26e+00,1.00e+00,3
glass,3,2.93e+01,-4.72e+01,2.25e+00,1.00e+00,4
glass,5,-4.50e+00,-5.10e+04,3.52e+00,0.00e+00,0
glass,5,-2.47e+00,-3.49e+03,3.61e+00,0.00e+00,1
glass,5,-2.47e+00,-3.49e+03,3.57e+00,0.00e+00,2
glass,5,-2.47e+00,-3.49e+03,3.46e+00,0.00e+00,3
glass,5,-2.47e+00,-3.49e+03,3.54e+00,0.00e+00,4
glass,7,-6.05e+00,-4.78e+06,4.95e+00,0.00e+00,0
glass,7,2.27e+02,-5.44e+07,4.76e+00,9.90e+01,1
glass,7,2.27e+02,-5.44e+07,4.93e+00,9.90e+01,2
glass,7,2.27e+02,-5.44e+07,4.74e+00,9.90e+01,3
glass,7,2.27e+02,-5.44e+07,4.72e+00,9.90e+01,4
musk,17,3.54e+02,-2.67e+22,1.67e+03,1.43e+03,0
letter,3,1.61e+00,-3.10e-01,3.52e+01,7.46e+02,0
letter,3,1.69e+00,-2.80e-01,3.55e+01,7.46e+02,1
letter,3,1.69e+00,-2.80e-01,3.49e+01,7.46e+02,2
letter,3,1.69e+00,-2.80e-01,3.51e+01,7.46e+02,3
letter,3,1.69e+00,-2.80e-01,3.55e+01,7.46e+02,4
letter,10,8.46e+01,-3.37e+05,1.68e+02,5.10e+01,0
letter,10,1.46e+02,-2.73e+08,1.68e+02,1.95e+02,1
letter,10,1.46e+02,-2.73e+08,1.65e+02,1.95e+02,2
letter,10,1.46e+02,-2.73e+08,1.68e+02,1.95e+02,3
letter,10,1.46e+02,-2.73e+08,1.66e+02,1.95e+02,4
letter,16,2.05e+02,-6.95e+14,3.44e+02,1.95e+02,0
letter,16,1.93e+02,-2.78e+15,3.43e+02,1.95e+02,1
letter,16,1.93e+02,-2.78e+15,3.39e+02,1.95e+02,2
letter,16,1.93e+02,-2.78e+15,3.42e+02,1.95e+02,3
letter,16,1.93e+02,-2.78e+15,3.45e+02,1.95e+02,4
letter,23,9.04e-01,-2.15e+02,6.30e+02,7.46e+02,0
letter,23,1.04e+00,-2.56e+02,6.20e+02,7.46e+02,1
letter,23,1.04e+00,-2.56e+02,6.22e+02,7.46e+02,2
letter,23,1.04e+00,-2.56e+02,6.21e+02,7.46e+02,3
letter,23,1.04e+00,-2.56e+02,6.30e+02,7.46e+02,4
pima,1,1.23e-01,-9.50e-01,3.78e+00,3.58e+02,0
pima,1,1.27e-01,-9.46e-01,3.72e+00,3.58e+02,1
pima,1,1.27e-01,-9.46e-01,3.69e+00,3.58e+02,2
pima,1,1.27e-01,-9.46e-01,3.83e+00,3.58e+02,3
pima,1,1.27e-01,-9.46e-01,3.89e+00,3.58e+02,4
pima,3,9.81e-02,-1.41e+00,1.05e+01,3.58e+02,0
pima,3,1.53e-01,-1.32e+00,1.08e+01,3.58e+02,1
pima,3,1.53e-01,-1.32e+00,1.04e+01,3.58e+02,2
pima,3,1.53e-01,-1.32e+00,1.08e+01,3.58e+02,3
pima,3,1.53e-01,-1.32e+00,1.05e+01,3.58e+02,4
pima,4,-1.53e-01,-2.25e+00,1.48e+01,3.58e+02,0
pima,4,-2.70e-01,-2.50e+00,1.48e+01,3.58e+02,1
pima,4,-2.70e-01,-2.50e+00,1.44e+01,3.58e+02,2
pima,4,-2.70e-01,-2.50e+00,1.43e+01,3.58e+02,3
pima,4,-2.70e-01,-2.50e+00,1.43e+01,3.58e+02,4
pima,6,-8.18e-01,-6.41e+00,2.35e+01,3.58e+02,0
pima,6,-6.93e-01,-5.01e+00,2.39e+01,3.58e+02,1
pima,6,-6.93e-01,-5.01e+00,2.33e+01,3.58e+02,2
pima,6,-6.93e-01,-5.01e+00,2.34e+01,3.58e+02,3
pima,6,-6.93e-01,-5.01e+00,2.34e+01,3.58e+02,4
satellite,4,1.09e+00,-1.38e+01,1.02e+03,7.88e+02,0
pendigits,2,1.21e+00,-4.90e-01,3.56e+02,1.50e+01,0
pendigits,2,1.17e+00,-5.07e-01,3.54e+02,1.50e+01,1
pendigits,2,1.17e+00,-5.07e-01,3.53e+02,1.50e+01,2
pendigits,2,1.17e+00,-5.07e-01,3.54e+02,1.50e+01,3
pendigits,2,1.17e+00,-5.07e-01,3.59e+02,1.50e+01,4
yeast,1,1.07e-01,-9.83e-01,1.08e+01,6.92e+02,0
yeast,1,1.19e-01,-9.67e-01,1.09e+01,6.92e+02,1
yeast,1,1.19e-01,-9.67e-01,1.09e+01,6.92e+02,2
yeast,1,1.19e-01,-9.67e-01,1.12e+01,6.92e+02,3
yeast,1,1.19e-01,-9.67e-01,1.08e+01,6.92e+02,4
yeast,3,-4.84e-01,-2.79e+00,3.11e+01,6.92e+02,0
yeast,3,-5.02e-01,-2.84e+00,3.13e+01,6.92e+02,1
yeast,3,-5.02e-01,-2.84e+00,3.14e+01,6.92e+02,2
yeast,3,-5.02e-01,-2.84e+00,3.15e+01,6.92e+02,3
yeast,3,-5.02e-01,-2.84e+00,3.12e+01,6.92e+02,4
yeast,4,5.56e+01,-8.90e+02,4.32e+01,6.92e+02,0
yeast,4,-8.57e-01,-4.61e+00,4.52e+01,6.92e+02,1
yeast,4,-8.57e-01,-4.61e+00,4.46e+01,6.92e+02,2
yeast,4,-8.57e-01,-4.61e+00,4.47e+01,6.92e+02,3
yeast,4,-8.57e-01,-4.61e+00,4.44e+01,6.92e+02,4
yeast,6,-1.27e+00,-8.29e+00,7.38e+01,6.92e+02,0
yeast,6,4.26e+01,-1.28e+06,7.31e+01,6.92e+02,1
yeast,6,4.26e+01,-1.28e+06,7.33e+01,6.92e+02,2
yeast,6,4.26e+01,-1.28e+06,7.36e+01,6.92e+02,3
yeast,6,4.26e+01,-1.28e+06,7.31e+01,6.92e+02,4
heart,4,2.45e+00,-1.96e-01,3.68e+00,1.24e+02,0
heart,4,2.58e+00,-1.76e-01,3.75e+00,1.24e+02,1
heart,4,2.58e+00,-1.76e-01,3.62e+00,1.24e+02,2
heart,4,2.58e+00,-1.76e-01,3.79e+00,1.24e+02,3
heart,4,2.58e+00,-1.76e-01,3.91e+00,1.24e+02,4
heart,14,-3.75e+00,-1.90e+04,1.38e+01,0.00e+00,0
heart,14,-3.92e+00,-2.62e+04,1.37e+01,0.00e+00,1
heart,14,-3.92e+00,-2.62e+04,1.37e+01,0.00e+00,2
heart,14,-3.92e+00,-2.62e+04,1.43e+01,0.00e+00,3
heart,14,-3.92e+00,-2.62e+04,1.43e+01,0.00e+00,4
heart,22,-7.98e+00,-1.17e+08,2.47e+01,0.00e+00,0
heart,22,-8.26e+00,-1.28e+08,2.42e+01,0.00e+00,1
heart,22,-8.26e+00,-1.28e+08,2.46e+01,0.00e+00,2
heart,22,-8.26e+00,-1.28e+08,2.52e+01,0.00e+00,3
heart,22,-8.26e+00,-1.28e+08,2.47e+01,0.00e+00,4
heart,31,-1.27e+01,-1.84e+11,3.73e+01,0.00e+00,0
heart,31,-1.18e+01,-4.35e+09,3.82e+01,0.00e+00,1
heart,31,-1.18e+01,-4.35e+09,3.81e+01,0.00e+00,2
heart,31,-1.18e+01,-4.35e+09,3.87e+01,0.00e+00,3
heart,31,-1.18e+01,-4.35e+09,3.86e+01,0.00e+00,4
